TimeStamp,Decoded Data,RSSI,SNR (LSNR),Throughput (bps),Latency (s)
2025-01-02 14:46:21.695,1;2025-01-02 14:46:19.156438;,-105,1.2,22.3630579043617,5.14793586730957
2025-01-02 14:46:42.421,1;2025-01-02 14:46:40.182135;,-104,1.0,11.1938178300827,5.2153103351593
2025-01-02 14:46:47.676,1;2025-01-02 14:46:46.194156;,-104,1.0,44.1458954458223,5.23901724815368
2025-01-02 14:47:03.250,1;2025-01-02 14:46:58.214452;,-98,-4.0,14.8961615888479,5.16137051582336
2025-01-02 14:47:13.769,1;2025-01-02 14:47:10.234784;,-102,0.0,22.0558947373646,5.27403950691223
2025-01-02 14:47:18.966,1;2025-01-02 14:47:16.244894;,-99,7.2,44.64334260904,5.14929127693176
2025-01-02 14:47:24.184,1;2025-01-02 14:47:22.255031;,-97,6.8,44.4620143413836,5.17238211631774
2025-01-02 14:47:29.342,1;2025-01-02 14:47:28.265015;,-105,-1.8,44.9770211853331,5.1419551372528
2025-01-02 14:48:10.960,1;2025-01-02 14:48:07.313279;,-103,-1.2,5.57447560920621,5.15242552757263
2025-01-02 14:48:47.877,1;2025-01-02 14:48:43.375740;,-101,0.2,6.28434952482752,5.33608341217041
2025-01-02 14:48:53.040,1;2025-01-02 14:48:49.387395;,-105,0.8,44.939567763353,5.14421010017395
2025-01-02 14:48:58.229,1;2025-01-02 14:48:55.398160;,-99,5.2,44.7104018878856,5.16526365280151
2025-01-02 14:49:24.346,1;2025-01-02 14:49:22.431373;,-103,4.2,8.88316812369601,5.14644265174865
2025-01-02 14:49:29.502,1;2025-01-02 14:49:28.443215;,-101,1.8,44.9903508802347,5.14850616455078
2025-01-02 14:49:45.173,1;2025-01-02 14:49:40.461189;,-103,-0.2,14.8047255000158,5.20761132240295
2025-01-02 14:51:34.048,1;2025-01-02 14:51:31.616252;,-103,0.0,2.13087669195008,5.14629340171814
2025-01-02 14:51:39.222,1;2025-01-02 14:51:37.627736;,-96,7.2,44.8457611432838,5.14013385772705
2025-01-02 14:52:41.637,1;2025-01-02 14:52:40.720516;,-105,2.0,3.71703945098937,5.14529967308044
2025-01-02 14:52:57.171,1;2025-01-02 14:52:52.742680;,-97,-0.8,14.9346327656067,5.16826081275939
2025-01-02 14:53:07.585,1;2025-01-02 14:53:04.765517;,-99,6.2,22.2772827644568,5.14493083953857
2025-01-02 14:53:12.773,1;2025-01-02 14:53:10.776940;,-97,5.2,44.7203573111768,5.14433813095092
2025-01-02 14:53:17.943,1;2025-01-02 14:53:16.787576;,-102,1.8,44.8772479415434,5.14733600616455
2025-01-02 14:54:15.189,1;2025-01-02 14:54:13.868202;,-103,4.5,4.05266554038033,5.16012358665466
2025-01-02 14:54:20.358,1;2025-01-02 14:54:19.878944;,-105,-1.2,44.8823316671324,5.14166045188903
2025-01-02 14:54:30.779,1;2025-01-02 14:54:25.890467;,-103,1.2,22.2624244331187,5.14167404174804
2025-01-02 14:54:41.184,1;2025-01-02 14:54:37.907330;,-97,2.8,22.2977732944462,5.16502594947814
2025-01-02 14:54:46.377,1;2025-01-02 14:54:43.917168;,-102,2.8,44.672215857825,5.14700388908386
2025-01-02 14:54:51.535,1;2025-01-02 14:54:49.927376;,-104,0.2,44.9820402086646,5.14953780174255
2025-01-02 14:55:38.482,1;2025-01-02 14:55:37.979018;,-103,2.5,4.9417035881079,5.16712403297424
2025-01-02 14:55:59.259,1;2025-01-02 14:55:56.011373;,-96,6.8,11.1663430754051,5.17718863487243
2025-01-02 14:56:56.938,1;2025-01-02 14:56:53.098202;,-103,3.5,4.02228503378961,5.14564681053161
2025-01-02 14:57:12.510,1;2025-01-02 14:57:11.128303;,-101,2.2,14.8979315761224,5.14639449119567
2025-01-02 14:57:17.666,1;2025-01-02 14:57:17.139046;,-104,-1.2,44.9960241151827,5.14359259605407
2025-01-02 14:57:33.279,1;2025-01-02 14:57:29.160529;,-98,7.8,14.8593115874601,5.15189743041992
2025-01-02 14:57:38.439,1;2025-01-02 14:57:35.171598;,-83,6.8,44.9695134538804,5.14183974266052
2025-01-02 14:57:43.596,1;2025-01-02 14:57:41.182168;,-103,5.8,44.9875366378427,5.14728450775146
2025-01-02 14:57:48.757,1;2025-01-02 14:57:47.192488;,-104,1.5,44.9499909576046,5.15250468254089
2025-01-02 14:58:25.140,1;2025-01-02 14:58:20.238501;,-99,7.0,6.37660865478294,5.18057560920715
2025-01-02 14:58:35.462,1;2025-01-02 14:58:32.260251;,-104,-1.8,22.4750774969597,5.14385247230529
2025-01-02 14:59:32.812,1;2025-01-02 14:59:29.343799;,-95,2.8,4.04538727850823,5.16496396064758
2025-01-02 14:59:48.399,1;2025-01-02 14:59:47.373538;,-101,0.0,14.883402130501,5.14217901229858
2025-01-02 15:00:09.241,1;2025-01-02 15:00:05.403515;,-105,2.8,11.1318005207797,5.15171909332275
2025-01-02 15:00:19.558,1;2025-01-02 15:00:17.423767;,-100,3.8,22.485431124849,5.13728594779968
2025-01-02 15:00:50.782,1;2025-01-02 15:00:50.460155;,-103,4.8,7.43028557307477,5.16489839553833
2025-01-02 15:01:01.156,1;2025-01-02 15:00:56.471720;,-102,2.5,22.3643063402541,5.15657758712768
2025-01-02 15:01:16.710,1;2025-01-02 15:01:14.502120;,-98,7.0,14.9160014534033,5.15184354782104
2025-01-02 15:01:21.897,1;2025-01-02 15:01:20.512497;,-94,7.8,44.7219810100882,5.1403203010559
2025-01-02 15:01:27.055,1;2025-01-02 15:01:26.523401;,-95,1.8,44.9810400570755,5.14093089103698
2025-01-02 15:01:37.623,1;2025-01-02 15:01:32.533798;,-104,1.2,21.9524169115622,5.3309736251831
2025-01-02 15:01:48.113,1;2025-01-02 15:01:44.553937;,-102,5.2,22.1163922015848,5.24373936653137
2025-01-02 15:02:13.953,1;2025-01-02 15:02:11.589438;,-99,0.5,8.97821678401685,5.15122485160827
2025-01-02 15:02:19.171,1;2025-01-02 15:02:17.600766;,-105,-1.5,44.4689897926998,5.20732474327087
2025-01-02 15:02:24.353,1;2025-01-02 15:02:23.611415;,-100,5.0,44.763155453021,5.17238688468933
2025-01-02 15:02:34.702,1;2025-01-02 15:02:29.621886;,-103,4.0,22.4176579939524,5.14306020736694
2025-01-02 15:02:50.326,1;2025-01-02 15:02:47.653577;,-97,7.0,14.8495339865888,5.21851134300231
2025-01-02 15:02:55.519,1;2025-01-02 15:02:53.664061;,-96,-2.2,44.6758584074144,5.14765095710754
2025-01-02 15:03:31.780,1;2025-01-02 15:03:26.710928;,-103,5.2,6.39803472442801,5.14022541046142
2025-01-02 15:03:36.961,1;2025-01-02 15:03:32.722477;,-96,7.0,44.7793814630346,5.17053365707397
2025-01-02 15:03:57.839,1;2025-01-02 15:03:56.765159;,-102,5.8,11.1121822100988,5.1638855934143
2025-01-02 15:04:18.569,1;2025-01-02 15:04:14.797062;,-103,1.5,11.1912927406033,5.13589477539062
2025-01-02 15:04:55.215,1;2025-01-02 15:04:53.844577;,-100,4.8,6.33089684607485,5.161470413208
2025-01-02 15:05:00.380,1;2025-01-02 15:04:59.854835;,-98,7.2,44.9173031168754,5.15696597099304
2025-01-02 15:05:10.717,1;2025-01-02 15:05:05.865184;,-97,7.2,22.4440706374381,5.16116881370544
2025-01-02 15:05:21.104,1;2025-01-02 15:05:17.886857;,-103,-0.5,22.3358720873435,5.20243453979492
2025-01-02 15:05:36.593,1;2025-01-02 15:05:35.918324;,-104,1.2,14.9775384759689,5.14946794509887
2025-01-02 15:06:28.523,1;2025-01-02 15:06:26.988116;,-98,7.2,4.46762023883145,5.25891280174255
2025-01-02 15:06:33.713,1;2025-01-02 15:06:32.999514;,-109,-2.5,44.6945296427358,5.14708232879638
2025-01-02 15:06:54.500,1;2025-01-02 15:06:51.031834;,-104,2.0,11.1609337091515,5.14378094673156
2025-01-02 15:06:59.662,1;2025-01-02 15:06:57.042438;,-107,4.5,44.9417823654826,5.14655399322509
2025-01-02 15:07:56.663,1;2025-01-02 15:07:54.122055;,-97,5.8,4.07012041564914,5.14811778068542
2025-01-02 15:08:33.157,1;2025-01-02 15:08:30.186362;,-108,-1.0,6.35720559063336,5.15223836898803
2025-01-02 15:08:38.317,1;2025-01-02 15:08:36.197338;,-105,3.0,44.9670051997626,5.14992070198059
2025-01-02 15:09:25.025,1;2025-01-02 15:09:21.255508;,-98,2.8,4.96694954777174,5.14535880088806
2025-01-02 15:09:30.244,1;2025-01-02 15:09:27.266631;,-97,6.5,44.4584187649643,5.20969653129577
2025-01-02 15:09:45.809,1;2025-01-02 15:09:45.297957;,-102,2.0,14.9045835630874,5.19633030891418
2025-01-02 15:09:56.242,1;2025-01-02 15:09:51.308565;,-102,1.5,22.2372331161778,5.14626216888427
2025-01-02 15:10:32.900,1;2025-01-02 15:10:30.365778;,-102,3.2,6.32880805225818,5.14236807823181
2025-01-02 15:11:19.719,1;2025-01-02 15:11:18.449810;,-103,1.5,4.95524054119264,5.14065885543823
2025-01-02 15:11:40.616,1;2025-01-02 15:11:39.475807;,-96,4.5,11.1020247820094,5.14804720878601
2025-01-02 15:11:45.807,1;2025-01-02 15:11:45.487437;,-107,0.8,44.6951968345309,5.14725518226623
2025-01-02 15:12:22.284,1;2025-01-02 15:12:21.551032;,-104,4.8,6.36013009409964,5.14382433891296
2025-01-02 15:13:19.749,1;2025-01-02 15:13:18.632367;,-94,1.5,4.0372513046447,5.13801479339599
2025-01-02 15:13:40.428,1;2025-01-02 15:13:36.664952;,-103,4.5,11.2189636421117,5.14871907234191
2025-01-02 15:13:56.087,1;2025-01-02 15:13:54.697188;,-98,6.5,14.8159870143862,5.2169291973114
2025-01-02 15:14:32.347,1;2025-01-02 15:14:27.744019;,-105,3.2,6.39825541743021,5.14908480644226
2025-01-02 15:14:48.015,1;2025-01-02 15:14:45.776845;,-96,4.2,14.8070195129507,5.16631913185119
2025-01-02 15:14:53.257,1;2025-01-02 15:14:51.788818;,-97,1.8,44.2647026673267,5.19798898696899
2025-01-02 15:15:19.120,1;2025-01-02 15:15:15.830238;,-105,2.5,8.97028124770691,5.18132734298706
2025-01-02 15:16:05.829,1;2025-01-02 15:16:00.898043;,-105,-1.2,4.96691580298307,5.14624381065368
2025-01-02 15:16:16.292,1;2025-01-02 15:16:12.919931;,-101,-3.0,22.1720192011963,5.14605927467346
2025-01-02 15:16:21.456,1;2025-01-02 15:16:18.931418;,-98,6.0,44.931275840902,5.15154576301574
2025-01-02 15:16:26.612,1;2025-01-02 15:16:24.942059;,-104,4.2,44.9923458151663,5.14440321922302
2025-01-02 15:17:08.384,1;2025-01-02 15:17:03.992120;,-101,-1.0,5.55395241610337,5.36886048316955
2025-01-02 15:17:18.713,1;2025-01-02 15:17:16.015121;,-98,-4.5,22.4611782594079,5.15221858024597
2025-01-02 15:17:23.879,1;2025-01-02 15:17:22.026580;,-103,2.2,44.9120228321128,5.15732622146606
2025-01-02 15:17:34.425,1;2025-01-02 15:17:34.048054;,-104,0.8,21.9984528174545,5.3284797668457
2025-01-02 15:17:49.941,1;2025-01-02 15:17:46.069581;,-98,-2.0,14.9519373650122,5.14719033241272
2025-01-02 15:17:55.142,1;2025-01-02 15:17:52.079732;,-99,2.8,44.6079046896315,5.19257497787475
2025-01-02 15:18:57.375,1;2025-01-02 15:18:55.171546;,-106,0.2,3.72794082079996,5.14280915260314
2025-01-02 15:19:02.608,1;2025-01-02 15:19:01.183314;,-103,5.2,44.3359465890183,5.21091961860656
2025-01-02 15:19:07.798,1;2025-01-02 15:19:07.193738;,-97,6.8,44.6967427431415,5.17268991470336
2025-01-02 15:19:18.289,1;2025-01-02 15:19:13.203789;,-98,-1.2,22.1155869578112,5.14468050003051
2025-01-02 15:19:23.479,1;2025-01-02 15:19:19.213969;,-97,5.8,44.7023175247517,5.1467113494873
2025-01-02 15:20:25.840,1;2025-01-02 15:20:22.304859;,-103,-3.8,3.72021865703489,5.1494710445404
2025-01-02 15:20:31.034,1;2025-01-02 15:20:28.316322;,-101,5.0,44.6719533546755,5.1379075050354
2025-01-02 15:20:36.690,1;2025-01-02 15:20:34.326937;,-101,0.0,41.0187548495072,5.64188575744628
2025-01-02 15:20:41.913,1;2025-01-02 15:20:40.335608;,-97,6.2,44.4174682315204,5.21466374397277
2025-01-02 15:20:47.094,1;2025-01-02 15:20:46.346539;,-105,0.8,44.7755880923112,5.1713433265686
2025-01-02 15:22:05.032,1;2025-01-02 15:22:01.458221;,-96,6.2,2.97673003514564,5.14620566368103
2025-01-02 15:22:10.273,1;2025-01-02 15:22:07.469613;,-107,0.0,44.2715901558666,5.22495651245117
2025-01-02 15:22:15.430,1;2025-01-02 15:22:13.480131;,-101,0.2,44.9802728191632,5.14074754714965
2025-01-02 15:22:20.686,1;2025-01-02 15:22:19.490677;,-105,0.8,44.1412695138678,5.20739936828613
2025-01-02 15:22:56.932,1;2025-01-02 15:22:52.530150;,-99,0.5,6.40070408640792,5.14665651321411
2025-01-02 15:23:33.558,1;2025-01-02 15:23:28.594355;,-99,1.8,6.33440319908285,5.14863753318786
2025-01-02 15:23:38.749,1;2025-01-02 15:23:34.606078;,-91,6.0,44.6920950748738,5.13440036773681
2025-01-02 15:24:09.909,1;2025-01-02 15:24:07.650804;,-103,3.0,7.44528602457529,5.14743208885192
2025-01-02 15:24:20.311,1;2025-01-02 15:24:19.673140;,-98,2.0,22.3044911935543,5.14347076416015
2025-01-02 15:24:30.714,1;2025-01-02 15:24:25.684867;,-99,6.0,22.3012896691138,5.14487814903259
2025-01-02 15:24:36.030,1;2025-01-02 15:24:31.695750;,-103,-1.2,43.6419535306765,5.2502806186676
2025-01-02 15:24:46.457,1;2025-01-02 15:24:43.717077;,-101,4.2,22.248839289642,5.17328429222106
2025-01-02 15:25:02.036,1;2025-01-02 15:25:01.749067;,-102,2.2,14.8921371805613,5.18976783752441
2025-01-02 15:25:23.140,1;2025-01-02 15:25:22.774469;,-102,1.5,10.9935522991633,5.20513582229614
2025-01-02 15:25:33.804,1;2025-01-02 15:25:28.786428;,-101,1.2,21.7550550319349,5.42424607276916
2025-01-02 15:25:44.261,1;2025-01-02 15:25:40.807629;,-86,5.0,22.1855415201847,5.15647268295288
2025-01-02 15:25:49.424,1;2025-01-02 15:25:46.817924;,-98,5.8,44.9363261620806,5.13704109191894
2025-01-02 15:26:20.597,1;2025-01-02 15:26:16.869136;,-101,3.5,7.44220555894162,5.15668964385986
2025-01-02 15:27:12.881,1;2025-01-02 15:27:10.938994;,-101,3.5,4.43732294207414,5.15022540092468
2025-01-02 15:27:33.612,1;2025-01-02 15:27:28.972489;,-98,-0.5,11.1907868040795,5.13726735115051
2025-01-02 15:27:49.220,1;2025-01-02 15:27:47.002920;,-102,3.8,14.86412222901,5.20503878593444
2025-01-02 15:28:30.703,1;2025-01-02 15:28:26.050670;,-101,2.8,5.5927097503106,5.14335370063781
2025-01-02 15:28:56.705,1;2025-01-02 15:28:56.104272;,-101,0.2,8.9223948892832,5.17434978485107
2025-01-02 15:29:07.212,1;2025-01-02 15:29:02.115785;,-104,-1.0,22.079547847352,5.17822790145874
2025-01-02 15:29:12.373,1;2025-01-02 15:29:08.126531;,-95,-5.0,44.9545408137196,5.15045976638793
2025-01-02 15:29:48.860,1;2025-01-02 15:29:47.174140;,-100,1.2,6.35844552617291,5.15363907814025
2025-01-02 15:30:09.735,1;2025-01-02 15:30:05.207683;,-98,-6.0,11.1139110678357,5.14529085159301
2025-01-02 15:30:20.182,1;2025-01-02 15:30:17.228728;,-97,6.2,22.2068836742347,5.25109076499939
2025-01-02 15:30:30.499,1;2025-01-02 15:30:29.250284;,-97,0.8,22.486633503138,5.14769387245178
2025-01-02 15:30:46.580,1;2025-01-02 15:30:41.271506;,-99,-0.5,14.4271499362965,5.19177889823913
2025-01-02 15:31:12.913,1;2025-01-02 15:31:08.308731;,-104,-0.2,8.81023541068287,5.2067551612854
2025-01-02 15:31:23.297,1;2025-01-02 15:31:20.330066;,-99,3.8,22.3413515628947,5.14432072639465
2025-01-02 15:31:33.649,1;2025-01-02 15:31:32.351291;,-103,3.2,22.4125617407033,5.1490159034729
2025-01-02 15:31:38.812,1;2025-01-02 15:31:38.361593;,-102,4.5,44.9311223156398,5.13362455368042
2025-01-02 15:31:49.155,1;2025-01-02 15:31:44.371893;,-96,5.0,22.4318979544889,5.15601563453674
2025-01-02 15:31:54.312,1;2025-01-02 15:31:50.381950;,-97,4.5,44.9867608590918,5.14049100875854
2025-01-02 15:32:20.303,1;2025-01-02 15:32:17.416804;,-105,0.0,8.92614196183042,5.14055109024047
2025-01-02 15:32:46.246,1;2025-01-02 15:32:41.460031;,-103,0.0,8.94260039868832,5.15054273605346
2025-01-02 15:32:51.402,1;2025-01-02 15:32:47.471952;,-103,1.5,44.995385362698,5.14818358421325
2025-01-02 15:32:56.563,1;2025-01-02 15:32:53.483898;,-96,-2.5,44.9579096711859,5.15230798721313
2025-01-02 15:33:06.957,1;2025-01-02 15:33:05.505472;,-110,1.8,22.3201183893827,5.22170281410217
2025-01-02 15:33:12.136,1;2025-01-02 15:33:11.515884;,-103,2.0,44.7968586355619,5.17079210281372
2025-01-02 15:33:58.958,1;2025-01-02 15:33:56.576669;,-98,7.2,4.95493982375148,5.14704179763793
2025-01-02 15:34:09.381,1;2025-01-02 15:34:08.598076;,-105,0.0,22.2579452908173,5.14632058143615
2025-01-02 15:34:19.753,1;2025-01-02 15:34:14.609922;,-103,1.5,22.366573309274,5.14496493339538
2025-01-02 15:34:24.908,1;2025-01-02 15:34:20.620192;,-99,4.2,45.0115990571918,5.13679862022399
2025-01-02 15:34:30.124,1;2025-01-02 15:34:26.630932;,-99,3.0,44.4743534177107,5.16722512245178
2025-01-02 15:35:27.770,1;2025-01-02 15:35:23.711255;,-102,0.5,4.02458437970114,5.14238715171814
2025-01-02 15:35:38.462,1;2025-01-02 15:35:35.734219;,-99,4.5,21.6982171413989,5.46284222602844
2025-01-02 15:35:48.928,1;2025-01-02 15:35:47.756247;,-96,-5.5,22.1669673507149,5.14836287498474
2025-01-02 15:36:09.631,1;2025-01-02 15:36:05.789249;,-100,3.5,11.2061211024357,5.15208578109741
2025-01-02 15:36:51.178,1;2025-01-02 15:36:50.848289;,-92,8.0,5.58406706959718,5.17818355560302
2025-01-02 15:37:22.384,1;2025-01-02 15:37:20.900843;,-104,6.8,7.43449741596807,5.14618992805481
2025-01-02 15:37:37.929,1;2025-01-02 15:37:32.923384;,-99,4.2,14.9245321793649,5.13917827606201
2025-01-02 15:37:58.871,1;2025-01-02 15:37:53.947806;,-107,0.8,11.0780836448266,5.28967833518981
2025-01-02 15:38:35.160,1;2025-01-02 15:38:30.009956;,-105,0.2,6.39304261834477,5.16082406044006
2025-01-02 15:38:50.792,1;2025-01-02 15:38:48.041936;,-96,1.8,14.8412603340331,5.14880061149597
2025-01-02 15:39:43.132,1;2025-01-02 15:39:42.105617;,-99,2.8,4.43263243081105,5.1668255329132
2025-01-02 15:39:58.724,1;2025-01-02 15:39:54.127819;,-96,5.0,14.8790194499115,5.15024137496948
2025-01-02 15:40:03.940,1;2025-01-02 15:40:00.138302;,-105,-0.8,44.4768090441982,5.19240355491638
2025-01-02 15:40:14.313,1;2025-01-02 15:40:12.159701;,-93,0.2,22.3668257372061,5.1458089351654
2025-01-02 15:40:19.487,1;2025-01-02 15:40:18.170244;,-97,-6.0,44.8402497100825,5.14476203918457
2025-01-02 15:41:11.454,1;2025-01-02 15:41:09.241283;,-105,1.0,4.46436244386987,5.1532814502716
2025-01-02 15:41:32.241,1;2025-01-02 15:41:27.273000;,-98,6.0,11.1606332713561,5.18004441261291
2025-01-02 15:41:37.398,1;2025-01-02 15:41:33.284254;,-102,0.5,44.9882750044002,5.14528679847717
2025-01-02 15:41:42.566,1;2025-01-02 15:41:39.294634;,-96,-5.2,44.8916223768661,5.15256690979003
2025-01-02 15:41:47.737,1;2025-01-02 15:41:45.305097;,-95,-4.2,44.8624504253451,5.16296076774597
2025-01-02 15:42:18.795,1;2025-01-02 15:42:18.351430;,-104,0.0,7.46994937564016,5.14869546890258
2025-01-02 15:42:29.167,1;2025-01-02 15:42:24.363307;,-96,-4.0,22.3676673761832,5.16151595115661
2025-01-02 15:42:34.375,1;2025-01-02 15:42:30.374031;,-97,5.8,44.5511467011302,5.15681648254394
2025-01-02 15:42:49.917,1;2025-01-02 15:42:48.405103;,-104,-0.8,14.9270585636511,5.13281488418579
2025-01-02 15:43:15.909,1;2025-01-02 15:43:12.448174;,-96,-4.2,8.92587618612844,5.14642834663391
2025-01-02 15:44:13.655,1;2025-01-02 15:44:09.527419;,-102,4.8,4.01761175550981,5.15060663223266
2025-01-02 15:44:18.809,1;2025-01-02 15:44:15.538922;,-104,1.2,45.0130253389466,5.14390277862548
2025-01-02 15:44:24.025,1;2025-01-02 15:44:21.549773;,-98,4.2,44.4730200122951,5.19951343536376
2025-01-02 15:45:05.479,1;2025-01-02 15:45:00.606369;,-99,6.2,5.59652302339368,5.14483332633972
2025-01-02 15:45:15.870,1;2025-01-02 15:45:12.628182;,-85,3.2,22.3279512169277,5.14854621887207
2025-01-02 15:45:21.030,1;2025-01-02 15:45:18.639403;,-105,-0.8,44.9649896556523,5.14131569862365
2025-01-02 15:45:31.365,1;2025-01-02 15:45:30.661556;,-99,0.2,22.447070952464,5.14042234420776
2025-01-02 15:45:46.941,1;2025-01-02 15:45:42.683918;,-101,4.0,14.8946628678392,5.1648564338684
2025-01-02 15:45:52.225,1;2025-01-02 15:45:48.695401;,-102,1.2,43.9047476513194,5.27614784240722
2025-01-02 15:46:23.424,1;2025-01-02 15:46:21.742190;,-107,1.2,7.4362857684851,5.14723801612854
2025-01-02 15:46:28.618,1;2025-01-02 15:46:27.753835;,-103,3.5,44.6677106652789,5.1363456249237
2025-01-02 15:46:54.764,1;2025-01-02 15:46:51.796118;,-102,1.2,8.8730295166276,5.1540195941925
2025-01-02 15:47:31.236,1;2025-01-02 15:47:30.852681;,-99,2.2,6.36116220494605,5.14627385139465
2025-01-02 15:47:46.738,1;2025-01-02 15:47:42.875421;,-100,2.2,14.9649628670493,5.14188957214355
2025-01-02 15:47:51.899,1;2025-01-02 15:47:48.886983;,-102,5.2,44.9555771717092,5.1525592803955
2025-01-02 15:47:57.067,1;2025-01-02 15:47:54.897618;,-108,-2.2,44.8937659771193,5.13865327835083
2025-01-02 15:48:02.299,1;2025-01-02 15:48:00.908118;,-103,3.2,44.3385829229307,5.17834591865539
2025-01-02 15:48:23.059,1;2025-01-02 15:48:18.939869;,-98,3.0,11.1757154326954,5.1482458114624
2025-01-02 15:48:28.244,1;2025-01-02 15:48:24.950789;,-104,1.8,44.7448589179239,5.14354634284973
2025-01-02 15:48:59.444,1;2025-01-02 15:48:57.997398;,-91,4.5,7.43570599509631,5.14382863044738
2025-01-02 15:49:04.608,1;2025-01-02 15:49:04.008918;,-101,3.0,44.9248266090111,5.14156770706176
2025-01-02 15:49:30.540,1;2025-01-02 15:49:28.051145;,-109,-4.0,8.94665762008544,5.16040301322937
2025-01-02 15:49:35.751,1;2025-01-02 15:49:34.061181;,-104,2.2,44.521270619622896,5.17322778701782
2025-01-02 15:50:01.697,1;2025-01-02 15:50:01.093887;,-103,-0.2,8.94158005405295,5.13572311401367
2025-01-02 15:50:22.663,1;2025-01-02 15:50:19.122682;,-103,1.2,11.0654001183345,5.15569639205932
2025-01-02 15:50:38.296,1;2025-01-02 15:50:37.154232;,-101,1.2,14.84107789264,5.14983081817626
2025-01-02 15:50:53.847,1;2025-01-02 15:50:49.175403;,-99,3.8,14.9185571997248,5.14754748344421
2025-01-02 15:51:56.437,1;2025-01-02 15:51:52.247616;,-96,4.8,3.70662743763841,5.1473159790039
2025-01-02 15:52:06.895,1;2025-01-02 15:52:04.268617;,-101,3.0,22.1858101114944,5.23990416526794
2025-01-02 15:52:12.056,1;2025-01-02 15:52:10.279562;,-99,-5.0,44.9492019388957,5.14334106445312
2025-01-02 15:52:38.207,1;2025-01-02 15:52:34.319997;,-99,-0.8,8.87153360263908,5.17304396629333
2025-01-02 15:53:19.720,1;2025-01-02 15:53:19.374680;,-105,-2.2,5.5886395217356,5.15375971794128
2025-01-02 15:53:40.508,1;2025-01-02 15:53:37.404714;,-101,6.2,11.160353201605,5.20676708221435
2025-01-02 15:53:50.835,1;2025-01-02 15:53:49.425092;,-101,2.2,22.4643506597452,5.13941121101379
2025-01-02 15:53:55.987,1;2025-01-02 15:53:55.435786;,-97,4.2,45.02923299748,5.1423008441925
2025-01-02 15:54:06.381,1;2025-01-02 15:54:01.443336;,-108,-5.0,22.3204030487164,5.16489076614379
2025-01-02 15:54:37.644,1;2025-01-02 15:54:34.488191;,-101,4.2,7.42096745408038,5.13881754875183
2025-01-02 15:54:42.835,1;2025-01-02 15:54:40.499399;,-97,4.5,44.6972662822491,5.13420534133911
2025-01-02 15:54:47.996,1;2025-01-02 15:54:46.509479;,-87,-4.5,44.9457783338554,5.14426517486572
2025-01-02 15:54:53.214,1;2025-01-02 15:54:52.519641;,-105,-2.2,44.4630890643975,5.15437507629394
2025-01-02 15:55:03.623,1;2025-01-02 15:54:58.530036;,-102,-0.8,22.2882293311736,5.20557570457458
2025-01-02 15:55:08.781,1;2025-01-02 15:55:04.540159;,-101,2.2,44.9842714763376,5.14671397209167
2025-01-02 15:55:50.377,1;2025-01-02 15:55:49.607280;,-101,3.0,5.57735119700157,5.16862726211547
2025-01-02 15:56:00.785,1;2025-01-02 15:55:55.618942;,-102,0.8,22.2912095695747,5.16459989547729
2025-01-02 15:56:05.948,1;2025-01-02 15:56:01.629729;,-105,0.0,44.933997976517,5.14525246620178
2025-01-02 15:56:16.542,1;2025-01-02 15:56:13.651151;,-99,7.2,21.9003896266789,5.34571146965026
2025-01-02 15:56:32.064,1;2025-01-02 15:56:31.683137;,-102,0.2,14.9459654487302,5.14431405067443
2025-01-02 15:56:47.718,1;2025-01-02 15:56:43.704070;,-98,5.0,14.8210472958873,5.13984131813049
2025-01-02 15:57:18.801,1;2025-01-02 15:57:16.751712;,-103,1.0,7.46388044162908,5.14939260482788
2025-01-02 15:57:23.956,1;2025-01-02 15:57:22.763268;,-91,4.2,45.0042171514574,5.146901845932
2025-01-02 15:57:29.257,1;2025-01-02 15:57:28.773722;,-98,0.2,43.7612914808273,5.2879672050476
2025-01-02 15:57:44.774,1;2025-01-02 15:57:40.794906;,-103,2.0,14.9518902673292,5.14245009422302
2025-01-02 15:57:49.935,1;2025-01-02 15:57:46.805591;,-103,1.5,44.9537827865298,5.13946032524108
2025-01-02 15:58:21.169,1;2025-01-02 15:58:19.850854;,-104,-0.8,7.42761106613134,5.15551829338073
2025-01-02 15:58:36.702,1;2025-01-02 15:58:31.871900;,-99,5.5,14.9366423262024,5.15998220443725
2025-01-02 15:58:47.145,1;2025-01-02 15:58:43.892252;,-99,3.8,22.2159791961975,5.17104411125183
2025-01-02 15:58:52.305,1;2025-01-02 15:58:49.904018;,-102,-0.8,44.9581589285427,5.15216302871704
2025-01-02 15:59:02.632,1;2025-01-02 15:59:01.925456;,-92,-10.2,22.4663495557609,5.15408945083618
2025-01-02 15:59:12.979,1;2025-01-02 15:59:07.935964;,-103,2.0,22.4215930396825,5.12923908233642
2025-01-02 15:59:55.227,1;2025-01-02 15:59:53.002427;,-108,-3.2,5.49132496823541,5.4731011390686
2025-01-02 16:00:05.643,1;2025-01-02 16:00:05.024778;,-98,-5.2,22.274216001714,5.20936369895935
2025-01-02 16:00:21.191,1;2025-01-02 16:00:17.046961;,-103,-0.8,14.921607587134,5.15347123146057
2025-01-02 16:00:31.511,1;2025-01-02 16:00:29.067632;,-103,-0.2,22.4803092079862,5.14453721046447
2025-01-02 16:00:57.470,1;2025-01-02 16:00:56.104848;,-93,6.8,8.93706825125396,5.14451360702514
